fecha	anio	mes	dia	Hs_P2
37927	2003	11	02	0.48
37927.25	2003	11	02	0.49
37927.5	2003	11	02	0.21
37927.75	2003	11	02	0.25
37928	2003	11	03	0.52
37928.25	2003	11	03	0.53
37928.5	2003	11	03	0.41
37928.75	2003	11	03	0.53
37929	2003	11	04	0.46
37929.25	2003	11	04	0.38
37929.5	2003	11	04	0.52
37929.75	2003	11	04	0.52
37930	2003	11	05	0.61
37930.25	2003	11	05	0.83
37930.5	2003	11	05	0.40
37930.75	2003	11	05	0.34
37931	2003	11	06	0.12
37931.25	2003	11	06	0.23
37931.5	2003	11	06	0.38
37931.75	2003	11	06	0.35
37932	2003	11	07	0.38
37932.25	2003	11	07	0.54
37932.5	2003	11	07	0.22
37932.75	2003	11	07	0.78
37933	2003	11	08	1.21
37933.25	2003	11	08	0.86
37933.5	2003	11	08	1.00
37933.75	2003	11	08	1.69
37934	2003	11	09	1.53
37934.25	2003	11	09	1.48
37934.5	2003	11	09	1.50
37934.75	2003	11	09	2.06
37935	2003	11	10	2.04
37935.25	2003	11	10	1.27
37935.5	2003	11	10	0.97
37935.75	2003	11	10	0.82
37936	2003	11	11	0.91
37936.25	2003	11	11	0.71
37936.5	2003	11	11	0.56
37936.75	2003	11	11	0.46
37937	2003	11	12	0.44
37937.25	2003	11	12	0.68
37937.5	2003	11	12	0.52
37937.75	2003	11	12	0.21
37938	2003	11	13	0.02
37938.25	2003	11	13	0.24
37938.5	2003	11	13	0.30
37938.75	2003	11	13	0.41
37939	2003	11	14	0.55
37939.25	2003	11	14	0.42
37939.5	2003	11	14	0.48
37939.75	2003	11	14	0.51
37940	2003	11	15	0.39
37940.25	2003	11	15	0.41
37940.5	2003	11	15	0.59
37940.75	2003	11	15	0.77
37941	2003	11	16	0.69
37941.25	2003	11	16	0.73
37941.5	2003	11	16	1.13
37941.75	2003	11	16	0.51
37942	2003	11	17	0.42
37942.25	2003	11	17	0.51
37942.5	2003	11	17	0.51
37942.75	2003	11	17	0.38
37943	2003	11	18	0.32
37943.25	2003	11	18	0.49
37943.5	2003	11	18	0.70
37943.75	2003	11	18	1.79
37944	2003	11	19	1.42
37944.25	2003	11	19	1.67
37944.5	2003	11	19	1.19
37944.75	2003	11	19	0.97
37945	2003	11	20	1.03
37945.25	2003	11	20	1.16
37945.5	2003	11	20	0.64
37945.75	2003	11	20	0.51
37946	2003	11	21	0.37
37946.25	2003	11	21	0.68
37946.5	2003	11	21	0.96
37946.75	2003	11	21	0.38
37947	2003	11	22	0.40
37947.25	2003	11	22	0.41
37947.5	2003	11	22	0.43
37947.75	2003	11	22	0.52
37948	2003	11	23	0.55
37948.25	2003	11	23	1.18
37948.5	2003	11	23	1.97
37948.75	2003	11	23	0.78
37949	2003	11	24	0.49
37949.25	2003	11	24	0.86
37949.5	2003	11	24	1.12
37949.75	2003	11	24	1.37
37950	2003	11	25	1.05
37950.25	2003	11	25	1.20
37950.5	2003	11	25	1.50
37950.75	2003	11	25	1.20
37951	2003	11	26	1.63
37951.25	2003	11	26	2.39
37951.5	2003	11	26	1.82
37951.75	2003	11	26	1.47
37952	2003	11	27	1.88
37952.25	2003	11	27	1.94
37952.5	2003	11	27	2.04
37952.75	2003	11	27	1.92
37953	2003	11	28	1.92
37953.25	2003	11	28	1.84
37953.5	2003	11	28	1.86
37953.75	2003	11	28	1.19
37954	2003	11	29	0.97
37954.25	2003	11	29	0.70
37954.5	2003	11	29	0.66
37954.75	2003	11	29	0.51
37955	2003	11	30	0.48
37955.25	2003	11	30	0.54
37955.5	2003	11	30	0.55
37955.75	2003	11	30	0.45
37956	2003	12	01	0.57
37956.25	2003	12	01	0.40
37956.5	2003	12	01	0.29
37956.75	2003	12	01	0.24
37957	2003	12	02	0.19
37957.25	2003	12	02	0.51
37957.5	2003	12	02	0.44
37957.75	2003	12	02	0.37
37958	2003	12	03	0.38
37958.25	2003	12	03	0.39
37958.5	2003	12	03	0.38
37958.75	2003	12	03	0.38
37959	2003	12	04	0.36
37959.25	2003	12	04	0.66
37959.5	2003	12	04	0.37
37959.75	2003	12	04	0.08
37960	2003	12	05	0.27
37960.25	2003	12	05	0.31
37960.5	2003	12	05	0.42
37960.75	2003	12	05	0.78
37961	2003	12	06	0.63
37961.25	2003	12	06	0.70
37961.5	2003	12	06	1.05
37961.75	2003	12	06	0.41
37962	2003	12	07	0.48
37962.25	2003	12	07	0.81
37962.5	2003	12	07	0.75
37962.75	2003	12	07	0.35
37963	2003	12	08	0.52
37963.25	2003	12	08	0.75
37963.5	2003	12	08	0.99
37963.75	2003	12	08	0.51
37964	2003	12	09	0.84
37964.25	2003	12	09	1.47
37964.5	2003	12	09	1.63
37964.75	2003	12	09	1.45
37965	2003	12	10	1.23
37965.25	2003	12	10	1.14
37965.5	2003	12	10	1.02
37965.75	2003	12	10	1.04
37966	2003	12	11	1.09
37966.25	2003	12	11	2.61
37966.5	2003	12	11	2.14
37966.75	2003	12	11	1.65
37967	2003	12	12	1.34
37967.25	2003	12	12	0.68
37967.5	2003	12	12	1.13
37967.75	2003	12	12	1.01
37968	2003	12	13	0.89
37968.25	2003	12	13	0.98
37968.5	2003	12	13	0.85
37968.75	2003	12	13	0.83
37969	2003	12	14	0.79
37969.25	2003	12	14	0.77
37969.5	2003	12	14	0.89
37969.75	2003	12	14	0.84
37970	2003	12	15	0.90
37970.25	2003	12	15	1.05
37970.5	2003	12	15	1.26
37970.75	2003	12	15	1.24
37971	2003	12	16	0.70
37971.25	2003	12	16	0.81
37971.5	2003	12	16	0.56
37971.75	2003	12	16	0.62
37972	2003	12	17	0.04
37972.25	2003	12	17	0.31
37972.5	2003	12	17	0.48
37972.75	2003	12	17	0.49
37973	2003	12	18	0.87
37973.25	2003	12	18	0.68
37973.5	2003	12	18	0.64
37973.75	2003	12	18	0.59
37974	2003	12	19	0.20
37974.25	2003	12	19	0.49
37974.5	2003	12	19	0.93
37974.75	2003	12	19	0.47
37975	2003	12	20	0.39
37975.25	2003	12	20	0.62
37975.5	2003	12	20	0.70
37975.75	2003	12	20	0.04
37976	2003	12	21	0.75
37976.25	2003	12	21	1.00
37976.5	2003	12	21	1.11
37976.75	2003	12	21	1.62
37977	2003	12	22	2.20
37977.25	2003	12	22	2.14
37977.5	2003	12	22	1.49
37977.75	2003	12	22	1.13
37978	2003	12	23	1.08
37978.25	2003	12	23	1.18
37978.5	2003	12	23	1.51
37978.75	2003	12	23	1.54
37979	2003	12	24	1.61
37979.25	2003	12	24	1.36
37979.5	2003	12	24	0.72
37979.75	2003	12	24	1.13
37980	2003	12	25	1.10
37980.25	2003	12	25	1.11
37980.5	2003	12	25	1.07
37980.75	2003	12	25	0.49
37981	2003	12	26	0.56
37981.25	2003	12	26	0.58
37981.5	2003	12	26	0.78
37981.75	2003	12	26	0.63
37982	2003	12	27	0.67
37982.25	2003	12	27	1.07
37982.5	2003	12	27	0.79
37982.75	2003	12	27	0.43
37983	2003	12	28	0.37
37983.25	2003	12	28	1.04
37983.5	2003	12	28	0.43
37983.75	2003	12	28	0.77
37984	2003	12	29	0.74
37984.25	2003	12	29	0.68
37984.5	2003	12	29	1.34
37984.75	2003	12	29	0.76
37985	2003	12	30	0.65
37985.25	2003	12	30	1.12
37985.5	2003	12	30	1.12
37985.75	2003	12	30	0.94
37986	2003	12	31	0.91
37986.25	2003	12	31	0.76
37986.5	2003	12	31	0.81
37986.75	2003	12	31	0.08
37987	2004	01	01	0.52
37987.25	2004	01	01	0.56
37987.5	2004	01	01	0.58
37987.75	2004	01	01	0.52
37988	2004	01	02	0.58
37988.25	2004	01	02	0.71
37988.5	2004	01	02	0.29
37988.75	2004	01	02	0.36
37989	2004	01	03	0.39
37989.25	2004	01	03	0.43
37989.5	2004	01	03	0.45
37989.75	2004	01	03	0.45
37990	2004	01	04	0.84
37990.25	2004	01	04	0.74
37990.5	2004	01	04	0.61
37990.75	2004	01	04	0.38
37991	2004	01	05	0.01
37991.25	2004	01	05	0.03
37991.5	2004	01	05	0.16
37991.75	2004	01	05	0.28
37992	2004	01	06	0.53
37992.25	2004	01	06	0.37
37992.5	2004	01	06	0.38
37992.75	2004	01	06	0.40
37993	2004	01	07	0.50
37993.25	2004	01	07	0.56
37993.5	2004	01	07	0.53
37993.75	2004	01	07	0.32
37994	2004	01	08	0.53
37994.25	2004	01	08	0.75
37994.5	2004	01	08	0.78
37994.75	2004	01	08	0.83
37995	2004	01	09	0.46
37995.25	2004	01	09	0.74
37995.5	2004	01	09	0.62
37995.75	2004	01	09	0.37
37996	2004	01	10	0.66
37996.25	2004	01	10	0.86
37996.5	2004	01	10	0.84
37996.75	2004	01	10	1.16
37997	2004	01	11	1.49
37997.25	2004	01	11	1.09
37997.5	2004	01	11	0.56
37997.75	2004	01	11	0.50
37998	2004	01	12	0.59
37998.25	2004	01	12	1.65
37998.5	2004	01	12	0.61
37998.75	2004	01	12	0.61
37999	2004	01	13	0.79
37999.25	2004	01	13	1.05
37999.5	2004	01	13	1.20
37999.75	2004	01	13	1.04
38000	2004	01	14	1.06
38000.25	2004	01	14	1.07
38000.5	2004	01	14	1.02
38000.75	2004	01	14	0.40
38001	2004	01	15	0.37
38001.25	2004	01	15	0.46
38001.5	2004	01	15	0.35
38001.75	2004	01	15	0.59
38002	2004	01	16	0.29
38002.25	2004	01	16	0.74
38002.5	2004	01	16	1.21
38002.75	2004	01	16	0.83
38003	2004	01	17	0.55
38003.25	2004	01	17	0.60
38003.5	2004	01	17	0.35
38003.75	2004	01	17	0.52
38004	2004	01	18	0.88
38004.25	2004	01	18	1.07
38004.5	2004	01	18	0.36
38004.75	2004	01	18	0.31
38005	2004	01	19	0.41
38005.25	2004	01	19	1.32
38005.5	2004	01	19	1.01
38005.75	2004	01	19	0.94
38006	2004	01	20	0.86
38006.25	2004	01	20	0.74
38006.5	2004	01	20	0.95
38006.75	2004	01	20	0.46
38007	2004	01	21	0.05
38007.25	2004	01	21	0.83
38007.5	2004	01	21	0.40
38007.75	2004	01	21	0.48
38008	2004	01	22	0.40
38008.25	2004	01	22	0.55
38008.5	2004	01	22	0.46
38008.75	2004	01	22	0.48
38009	2004	01	23	0.13
38009.25	2004	01	23	0.34
38009.5	2004	01	23	0.51
38009.75	2004	01	23	0.45
38010	2004	01	24	0.76
38010.25	2004	01	24	0.66
38010.5	2004	01	24	0.57
38010.75	2004	01	24	0.66
38011	2004	01	25	0.58
38011.25	2004	01	25	0.50
38011.5	2004	01	25	0.97
38011.75	2004	01	25	0.74
38012	2004	01	26	0.92
38012.25	2004	01	26	1.44
38012.5	2004	01	26	1.03
38012.75	2004	01	26	0.37
38013	2004	01	27	1.02
38013.25	2004	01	27	1.22
38013.5	2004	01	27	1.20
38013.75	2004	01	27	0.51
38014	2004	01	28	0.26
38014.25	2004	01	28	0.45
38014.5	2004	01	28	0.99
38014.75	2004	01	28	1.20
38015	2004	01	29	1.00
38015.25	2004	01	29	1.09
38015.5	2004	01	29	1.68
38015.75	2004	01	29	0.58
38016	2004	01	30	0.90
38016.25	2004	01	30	0.79
38016.5	2004	01	30	0.59
38016.75	2004	01	30	0.42
38017	2004	01	31	0.26
38017.25	2004	01	31	0.49
38017.5	2004	01	31	0.44
38017.75	2004	01	31	0.50
38018	2004	02	01	0.57
38018.25	2004	02	01	0.61
38018.5	2004	02	01	0.73
38018.75	2004	02	01	0.62
38019	2004	02	02	0.51
38019.25	2004	02	02	0.50
38019.5	2004	02	02	0.59
38019.75	2004	02	02	0.31
38020	2004	02	03	0.35
38020.25	2004	02	03	0.60
38020.5	2004	02	03	0.67
38020.75	2004	02	03	0.40
38021	2004	02	04	0.49
38021.25	2004	02	04	1.04
38021.5	2004	02	04	0.78
38021.75	2004	02	04	0.80
38022	2004	02	05	0.60
38022.25	2004	02	05	0.61
38022.5	2004	02	05	0.44
38022.75	2004	02	05	0.05
38023	2004	02	06	0.09
38023.25	2004	02	06	0.41
38023.5	2004	02	06	0.50
38023.75	2004	02	06	0.36
38024	2004	02	07	0.34
38024.25	2004	02	07	0.32
38024.5	2004	02	07	0.33
38024.75	2004	02	07	0.42
38025	2004	02	08	0.53
38025.25	2004	02	08	0.52
38025.5	2004	02	08	0.63
38025.75	2004	02	08	0.67
38026	2004	02	09	0.65
38026.25	2004	02	09	0.68
38026.5	2004	02	09	1.00
38026.75	2004	02	09	0.81
38027	2004	02	10	1.04
38027.25	2004	02	10	1.41
38027.5	2004	02	10	1.20
38027.75	2004	02	10	0.06
38028	2004	02	11	0.81
38028.25	2004	02	11	0.95
38028.5	2004	02	11	1.16
38028.75	2004	02	11	1.29
38029	2004	02	12	1.79
38029.25	2004	02	12	2.77
38029.5	2004	02	12	3.31
38029.75	2004	02	12	3.96
38030	2004	02	13	4.01
38030.25	2004	02	13	3.75
38030.5	2004	02	13	3.04
38030.75	2004	02	13	2.14
38031	2004	02	14	1.61
38031.25	2004	02	14	1.38
38031.5	2004	02	14	1.29
38031.75	2004	02	14	1.26
38032	2004	02	15	1.17
38032.25	2004	02	15	1.03
38032.5	2004	02	15	1.01
38032.75	2004	02	15	1.02
38033	2004	02	16	1.09
38033.25	2004	02	16	1.34
38033.5	2004	02	16	1.51
38033.75	2004	02	16	1.37
38034	2004	02	17	0.28
38034.25	2004	02	17	0.60
38034.5	2004	02	17	0.48
38034.75	2004	02	17	0.46
38035	2004	02	18	0.64
38035.25	2004	02	18	0.98
38035.5	2004	02	18	1.22
38035.75	2004	02	18	0.71
38036	2004	02	19	0.33
38036.25	2004	02	19	0.57
38036.5	2004	02	19	0.51
38036.75	2004	02	19	0.53
38037	2004	02	20	0.52
38037.25	2004	02	20	0.63
38037.5	2004	02	20	0.57
38037.75	2004	02	20	0.54
38038	2004	02	21	0.31
38038.25	2004	02	21	0.22
38038.5	2004	02	21	0.36
38038.75	2004	02	21	0.44
38039	2004	02	22	0.37
38039.25	2004	02	22	0.30
38039.5	2004	02	22	0.30
38039.75	2004	02	22	0.26
38040	2004	02	23	0.45
38040.25	2004	02	23	0.54
38040.5	2004	02	23	0.71
38040.75	2004	02	23	0.14
38041	2004	02	24	0.36
38041.25	2004	02	24	0.55
38041.5	2004	02	24	0.63
38041.75	2004	02	24	0.89
38042	2004	02	25	1.05
38042.25	2004	02	25	1.02
38042.5	2004	02	25	1.01
38042.75	2004	02	25	0.99
38043	2004	02	26	0.93
38043.25	2004	02	26	0.81
38043.5	2004	02	26	0.71
38043.75	2004	02	26	0.65
38044	2004	02	27	0.67
38044.25	2004	02	27	0.74
38044.5	2004	02	27	0.42
38044.75	2004	02	27	0.41
38045	2004	02	28	0.44
38045.25	2004	02	28	0.47
38045.5	2004	02	28	0.64
38045.75	2004	02	28	0.61
38046	2004	02	29	0.71
38046.25	2004	02	29	0.87
38046.5	2004	02	29	0.77
38046.75	2004	02	29	0.79
38047	2004	03	01	1.89
38047.25	2004	03	01	1.35
38047.5	2004	03	01	1.42
38047.75	2004	03	01	0.95
38048	2004	03	02	1.16
38048.25	2004	03	02	1.05
38048.5	2004	03	02	0.89
38048.75	2004	03	02	1.06
38049	2004	03	03	0.39
38049.25	2004	03	03	0.74
38049.5	2004	03	03	1.02
38049.75	2004	03	03	0.78
38050	2004	03	04	0.93
38050.25	2004	03	04	1.30
38050.5	2004	03	04	0.71
38050.75	2004	03	04	0.76
38051	2004	03	05	0.66
38051.25	2004	03	05	0.35
38051.5	2004	03	05	0.51
38051.75	2004	03	05	0.52
38052	2004	03	06	0.49
38052.25	2004	03	06	0.53
38052.5	2004	03	06	1.01
38052.75	2004	03	06	1.00
38053	2004	03	07	0.38
38053.25	2004	03	07	0.74
38053.5	2004	03	07	0.74
38053.75	2004	03	07	0.63
38054	2004	03	08	0.39
38054.25	2004	03	08	0.75
38054.5	2004	03	08	0.55
38054.75	2004	03	08	0.52
38055	2004	03	09	1.06
38055.25	2004	03	09	1.21
38055.5	2004	03	09	1.39
38055.75	2004	03	09	0.78
38056	2004	03	10	0.60
38056.25	2004	03	10	0.27
38056.5	2004	03	10	0.44
38056.75	2004	03	10	0.35
38057	2004	03	11	0.43
38057.25	2004	03	11	0.35
38057.5	2004	03	11	0.43
38057.75	2004	03	11	0.49
38058	2004	03	12	0.61
38058.25	2004	03	12	0.61
38058.5	2004	03	12	0.54
38058.75	2004	03	12	0.44
38059	2004	03	13	0.41
38059.25	2004	03	13	0.39
38059.5	2004	03	13	0.39
38059.75	2004	03	13	0.43
38060	2004	03	14	0.48
38060.25	2004	03	14	0.49
38060.5	2004	03	14	0.50
38060.75	2004	03	14	0.54
38061	2004	03	15	0.65
38061.25	2004	03	15	0.68
38061.5	2004	03	15	0.29
38061.75	2004	03	15	0.69
38062	2004	03	16	1.07
38062.25	2004	03	16	1.39
38062.5	2004	03	16	1.00
38062.75	2004	03	16	0.92
38063	2004	03	17	0.87
38063.25	2004	03	17	0.86
38063.5	2004	03	17	0.77
38063.75	2004	03	17	0.47
38064	2004	03	18	0.32
38064.25	2004	03	18	0.34
38064.5	2004	03	18	0.44
38064.75	2004	03	18	0.58
38065	2004	03	19	0.63
38065.25	2004	03	19	0.64
38065.5	2004	03	19	0.70
38065.75	2004	03	19	0.74
38066	2004	03	20	0.64
38066.25	2004	03	20	0.77
38066.5	2004	03	20	0.71
38066.75	2004	03	20	0.47
38067	2004	03	21	0.53
38067.25	2004	03	21	0.47
38067.5	2004	03	21	0.47
38067.75	2004	03	21	0.91
38068	2004	03	22	0.74
38068.25	2004	03	22	0.94
38068.5	2004	03	22	0.87
38068.75	2004	03	22	0.70
38069	2004	03	23	0.59
38069.25	2004	03	23	0.58
38069.5	2004	03	23	0.89
38069.75	2004	03	23	0.68
38070	2004	03	24	0.77
38070.25	2004	03	24	0.86
38070.5	2004	03	24	1.08
38070.75	2004	03	24	0.95
38071	2004	03	25	0.77
38071.25	2004	03	25	1.49
38071.5	2004	03	25	1.09
38071.75	2004	03	25	1.17
38072	2004	03	26	1.07
38072.25	2004	03	26	0.62
38072.5	2004	03	26	0.52
38072.75	2004	03	26	0.47
38073	2004	03	27	0.29
38073.25	2004	03	27	0.54
38073.5	2004	03	27	0.40
38073.75	2004	03	27	0.24
38074	2004	03	28	0.23
38074.25	2004	03	28	1.11
38074.5	2004	03	28	1.19
38074.75	2004	03	28	1.19
38075	2004	03	29	1.12
38075.25	2004	03	29	1.29
38075.5	2004	03	29	1.20
38075.75	2004	03	29	0.79
38076	2004	03	30	0.34
38076.25	2004	03	30	0.45
38076.5	2004	03	30	0.78
38076.75	2004	03	30	0.78
38077	2004	03	31	0.79
38077.25	2004	03	31	0.78
38077.5	2004	03	31	0.78
38077.75	2004	03	31	0.73
38078	2004	04	01	0.65
38078.25	2004	04	01	0.87
38078.5	2004	04	01	0.74
38078.75	2004	04	01	0.62
38079	2004	04	02	0.56
38079.25	2004	04	02	0.91
38079.5	2004	04	02	0.23
38079.75	2004	04	02	0.90
38080	2004	04	03	0.78
38080.25	2004	04	03	1.23
38080.5	2004	04	03	1.10
38080.75	2004	04	03	0.60
38081	2004	04	04	0.59
38081.25	2004	04	04	0.48
38081.5	2004	04	04	0.23
38081.75	2004	04	04	0.81
38082	2004	04	05	0.63
38082.25	2004	04	05	0.51
38082.5	2004	04	05	0.46
38082.75	2004	04	05	0.71
38083	2004	04	06	1.40
38083.25	2004	04	06	0.74
38083.5	2004	04	06	0.63
38083.75	2004	04	06	0.53
38084	2004	04	07	0.73
38084.25	2004	04	07	1.82
38084.5	2004	04	07	2.24
38084.75	2004	04	07	2.04
38085	2004	04	08	1.87
38085.25	2004	04	08	1.11
38085.5	2004	04	08	1.23
38085.75	2004	04	08	0.69
38086	2004	04	09	0.55
38086.25	2004	04	09	0.34
38086.5	2004	04	09	0.11
38086.75	2004	04	09	0.87
38087	2004	04	10	0.64
38087.25	2004	04	10	0.68
38087.5	2004	04	10	0.69
38087.75	2004	04	10	0.64
38088	2004	04	11	0.58
38088.25	2004	04	11	1.07
38088.5	2004	04	11	1.47
38088.75	2004	04	11	1.05
38089	2004	04	12	1.00
38089.25	2004	04	12	0.88
38089.5	2004	04	12	0.97
38089.75	2004	04	12	0.95
38090	2004	04	13	0.92
38090.25	2004	04	13	1.03
38090.5	2004	04	13	1.13
38090.75	2004	04	13	1.43
38091	2004	04	14	1.74
38091.25	2004	04	14	1.57
38091.5	2004	04	14	1.56
38091.75	2004	04	14	0.75
38092	2004	04	15	0.71
38092.25	2004	04	15	0.85
38092.5	2004	04	15	0.97
38092.75	2004	04	15	1.15
38093	2004	04	16	1.37
38093.25	2004	04	16	1.30
38093.5	2004	04	16	1.60
38093.75	2004	04	16	0.44
38094	2004	04	17	0.52
38094.25	2004	04	17	0.53
38094.5	2004	04	17	0.48
38094.75	2004	04	17	1.10
38095	2004	04	18	1.26
38095.25	2004	04	18	1.53
38095.5	2004	04	18	1.05
38095.75	2004	04	18	1.03
38096	2004	04	19	0.96
38096.25	2004	04	19	1.14
38096.5	2004	04	19	1.73
38096.75	2004	04	19	0.92
38097	2004	04	20	0.76
38097.25	2004	04	20	0.60
38097.5	2004	04	20	0.59
38097.75	2004	04	20	0.85
38098	2004	04	21	0.99
38098.25	2004	04	21	0.95
38098.5	2004	04	21	1.20
38098.75	2004	04	21	0.90
38099	2004	04	22	1.03
38099.25	2004	04	22	1.26
38099.5	2004	04	22	1.55
38099.75	2004	04	22	1.54
38100	2004	04	23	1.13
38100.25	2004	04	23	0.50
38100.5	2004	04	23	0.55
38100.75	2004	04	23	0.62
38101	2004	04	24	0.28
38101.25	2004	04	24	0.41
38101.5	2004	04	24	0.55
38101.75	2004	04	24	0.53
38102	2004	04	25	0.87
38102.25	2004	04	25	0.82
38102.5	2004	04	25	0.63
38102.75	2004	04	25	0.97
38103	2004	04	26	0.93
38103.25	2004	04	26	1.16
38103.5	2004	04	26	0.71
38103.75	2004	04	26	0.63
38104	2004	04	27	1.79
38104.25	2004	04	27	1.27
38104.5	2004	04	27	1.30
38104.75	2004	04	27	1.00
38105	2004	04	28	0.81
38105.25	2004	04	28	1.05
38105.5	2004	04	28	0.88
38105.75	2004	04	28	1.24
38106	2004	04	29	1.39
38106.25	2004	04	29	1.52
38106.5	2004	04	29	1.25
38106.75	2004	04	29	1.35
38107	2004	04	30	2.03
38107.25	2004	04	30	1.76
38107.5	2004	04	30	1.59
38107.75	2004	04	30	1.71
38108	2004	05	01	1.75
38108.25	2004	05	01	1.41
38108.5	2004	05	01	1.33
38108.75	2004	05	01	1.11
38109	2004	05	02	1.01
38109.25	2004	05	02	0.58
38109.5	2004	05	02	0.57
38109.75	2004	05	02	0.32
38110	2004	05	03	0.36
38110.25	2004	05	03	0.31
38110.5	2004	05	03	0.36
38110.75	2004	05	03	0.41
38111	2004	05	04	0.45
38111.25	2004	05	04	0.48
38111.5	2004	05	04	0.72
38111.75	2004	05	04	1.34
38112	2004	05	05	0.95
38112.25	2004	05	05	1.26
38112.5	2004	05	05	0.78
38112.75	2004	05	05	0.75
38113	2004	05	06	0.67
38113.25	2004	05	06	0.97
38113.5	2004	05	06	0.59
38113.75	2004	05	06	0.47
38114	2004	05	07	0.63
38114.25	2004	05	07	1.88
38114.5	2004	05	07	1.87
38114.75	2004	05	07	1.39
38115	2004	05	08	1.05
38115.25	2004	05	08	1.61
38115.5	2004	05	08	1.42
38115.75	2004	05	08	2.20
38116	2004	05	09	1.36
38116.25	2004	05	09	1.11
38116.5	2004	05	09	1.21
38116.75	2004	05	09	1.67
38117	2004	05	10	1.18
38117.25	2004	05	10	1.49
38117.5	2004	05	10	1.81
38117.75	2004	05	10	1.15
38118	2004	05	11	0.68
38118.25	2004	05	11	2.07
38118.5	2004	05	11	2.48
38118.75	2004	05	11	1.27
38119	2004	05	12	1.26
38119.25	2004	05	12	0.92
38119.5	2004	05	12	1.25
38119.75	2004	05	12	1.21
38120	2004	05	13	0.45
38120.25	2004	05	13	0.41
38120.5	2004	05	13	0.37
38120.75	2004	05	13	0.59
38121	2004	05	14	0.67
38121.25	2004	05	14	0.51
38121.5	2004	05	14	0.50
38121.75	2004	05	14	0.47
38122	2004	05	15	0.68
38122.25	2004	05	15	0.79
38122.5	2004	05	15	0.85
38122.75	2004	05	15	0.76
38123	2004	05	16	0.70
38123.25	2004	05	16	0.80
38123.5	2004	05	16	0.71
38123.75	2004	05	16	0.62
38124	2004	05	17	0.76
38124.25	2004	05	17	0.82
38124.5	2004	05	17	0.87
38124.75	2004	05	17	1.01
38125	2004	05	18	0.98
38125.25	2004	05	18	0.88
38125.5	2004	05	18	0.71
38125.75	2004	05	18	0.52
38126	2004	05	19	0.43
38126.25	2004	05	19	0.44
38126.5	2004	05	19	0.33
38126.75	2004	05	19	0.49
38127	2004	05	20	0.62
38127.25	2004	05	20	0.77
38127.5	2004	05	20	0.81
38127.75	2004	05	20	0.76
38128	2004	05	21	0.74
38128.25	2004	05	21	0.62
38128.5	2004	05	21	0.58
38128.75	2004	05	21	0.55
38129	2004	05	22	0.54
38129.25	2004	05	22	0.59
38129.5	2004	05	22	0.36
38129.75	2004	05	22	0.48
38130	2004	05	23	0.37
38130.25	2004	05	23	0.46
38130.5	2004	05	23	0.39
38130.75	2004	05	23	0.38
38131	2004	05	24	0.54
38131.25	2004	05	24	0.41
38131.5	2004	05	24	0.36
38131.75	2004	05	24	1.08
38132	2004	05	25	0.80
38132.25	2004	05	25	0.96
38132.5	2004	05	25	1.10
38132.75	2004	05	25	1.56
38133	2004	05	26	1.82
38133.25	2004	05	26	1.82
38133.5	2004	05	26	1.73
38133.75	2004	05	26	1.51
38134	2004	05	27	1.50
38134.25	2004	05	27	1.34
38134.5	2004	05	27	1.35
38134.75	2004	05	27	1.16
38135	2004	05	28	0.77
38135.25	2004	05	28	0.95
38135.5	2004	05	28	1.28
38135.75	2004	05	28	0.74
38136	2004	05	29	0.67
38136.25	2004	05	29	0.61
38136.5	2004	05	29	0.71
38136.75	2004	05	29	0.85
38137	2004	05	30	0.69
38137.25	2004	05	30	0.63
38137.5	2004	05	30	0.99
38137.75	2004	05	30	1.17
38138	2004	05	31	1.03
38138.25	2004	05	31	0.96
38138.5	2004	05	31	0.86
38138.75	2004	05	31	0.97
38139	2004	06	01	0.89
38139.25	2004	06	01	1.05
38139.5	2004	06	01	0.96
38139.75	2004	06	01	0.88
38140	2004	06	02	0.67
38140.25	2004	06	02	0.41
38140.5	2004	06	02	0.75
38140.75	2004	06	02	1.66
38141	2004	06	03	1.28
38141.25	2004	06	03	1.09
38141.5	2004	06	03	1.15
38141.75	2004	06	03	1.00
38142	2004	06	04	0.95
38142.25	2004	06	04	1.09
38142.5	2004	06	04	1.23
38142.75	2004	06	04	0.69
38143	2004	06	05	0.57
38143.25	2004	06	05	0.45
38143.5	2004	06	05	0.79
38143.75	2004	06	05	1.28
38144	2004	06	06	1.45
38144.25	2004	06	06	1.44
38144.5	2004	06	06	1.12
38144.75	2004	06	06	0.52
38145	2004	06	07	0.48
38145.25	2004	06	07	0.79
38145.5	2004	06	07	0.83
38145.75	2004	06	07	1.15
38146	2004	06	08	0.98
38146.25	2004	06	08	0.71
38146.5	2004	06	08	0.73
38146.75	2004	06	08	0.83
38147	2004	06	09	1.19
38147.25	2004	06	09	1.30
38147.5	2004	06	09	1.18
38147.75	2004	06	09	1.38
38148	2004	06	10	1.16
38148.25	2004	06	10	0.75
38148.5	2004	06	10	0.83
38148.75	2004	06	10	0.48
38149	2004	06	11	0.40
38149.25	2004	06	11	0.60
38149.5	2004	06	11	0.39
38149.75	2004	06	11	0.65
38150	2004	06	12	0.52
38150.25	2004	06	12	0.64
38150.5	2004	06	12	0.52
38150.75	2004	06	12	0.02
38151	2004	06	13	0.39
38151.25	2004	06	13	0.76
38151.5	2004	06	13	0.66
38151.75	2004	06	13	2.12
38152	2004	06	14	2.47
38152.25	2004	06	14	1.90
