Fecha	anio	u	v	vel
36707.75	2000	-6.35	-6.68	9.22
36708.00	2000	-5.68	-7.04	9.05
36708.25	2000	-1.26	-4.52	4.69
36708.50	2000	-0.74	1.18	1.39
36708.75	2000	7.33	0.56	7.35
36709.00	2000	10.35	0.41	10.36
36709.25	2000	13.88	2.64	14.13
36709.50	2000	11.82	7.46	13.98
36709.75	2000	12.70	5.91	14.01
36710.00	2000	9.99	3.42	10.56
36710.25	2000	9.63	1.65	9.77
36710.50	2000	6.31	5.37	8.29
36710.75	2000	7.51	3.11	8.13
36711.00	2000	6.69	0.20	6.69
36711.25	2000	5.67	-2.37	6.15
36711.50	2000	7.13	-0.83	7.18
36711.75	2000	7.78	-1.91	8.01
36712.00	2000	7.24	-1.81	7.46
36712.25	2000	9.15	-0.75	9.18
36712.50	2000	5.39	6.65	8.56
36712.75	2000	5.58	6.72	8.73
36713.00	2000	11.46	4.70	12.39
36713.25	2000	10.19	7.10	12.42
36713.50	2000	5.51	11.46	12.72
36713.75	2000	5.30	8.52	10.03
36714.00	2000	11.30	3.47	11.82
36714.25	2000	12.59	2.78	12.89
36714.50	2000	12.26	3.69	12.80
36714.75	2000	12.42	3.17	12.82
36715.00	2000	12.31	2.57	12.58
36715.25	2000	7.67	5.92	9.69
36715.50	2000	3.72	8.30	9.10
36715.75	2000	5.78	6.55	8.74
36716.00	2000	9.13	4.23	10.06
36716.25	2000	9.54	5.17	10.85
36716.50	2000	7.09	4.45	8.37
36716.75	2000	6.58	2.66	7.10
36717.00	2000	5.56	0.08	5.56
36717.25	2000	7.10	-2.35	7.48
36717.50	2000	2.55	-2.52	3.59
36717.75	2000	3.00	-5.47	6.24
36718.00	2000	6.65	-7.09	9.72
36718.25	2000	6.21	-6.97	9.34
36718.50	2000	3.84	-6.61	7.64
36718.75	2000	4.67	-8.93	10.08
36719.00	2000	5.46	-8.32	9.95
36719.25	2000	5.69	-8.83	10.50
36719.50	2000	5.66	-4.76	7.40
36719.75	2000	8.75	-2.96	9.24
36720.00	2000	7.99	-3.54	8.74
36720.25	2000	7.50	-0.48	7.52
36720.50	2000	4.24	5.13	6.66
36720.75	2000	6.14	5.44	8.20
36721.00	2000	7.32	5.16	8.96
36721.25	2000	7.12	3.86	8.10
36721.50	2000	6.39	5.32	8.31
36721.75	2000	6.05	2.47	6.53
36722.00	2000	5.77	-3.10	6.55
36722.25	2000	3.65	-8.99	9.70
36722.50	2000	2.59	-11.96	12.24
36722.75	2000	6.28	-12.24	13.76
36723.00	2000	4.43	-9.21	10.22
36723.25	2000	0.86	-8.88	8.92
36723.50	2000	4.40	-4.40	6.22
36723.75	2000	10.21	-0.84	10.24
36724.00	2000	13.74	5.08	14.65
36724.25	2000	14.07	9.28	16.85
36724.50	2000	11.90	12.65	17.37
36724.75	2000	9.19	8.55	12.55
36725.00	2000	7.73	3.46	8.47
36725.25	2000	7.93	-0.36	7.94
36725.50	2000	5.90	4.31	7.31
36725.75	2000	6.12	1.87	6.40
36726.00	2000	7.01	-1.96	7.28
36726.25	2000	3.93	-5.42	6.69
36726.50	2000	-1.31	-7.82	7.93
36726.75	2000	0.32	-7.10	7.11
36727.00	2000	2.33	-5.41	5.89
36727.25	2000	4.64	-3.91	6.07
36727.50	2000	6.87	0.47	6.89
36727.75	2000	11.51	4.70	12.43
36728.00	2000	13.57	8.68	16.11
36728.25	2000	11.66	10.09	15.42
36728.50	2000	7.67	8.30	11.30
36728.75	2000	6.69	4.57	8.10
36729.00	2000	7.82	0.54	7.84
36729.25	2000	4.49	-6.47	7.88
36729.50	2000	1.39	-10.62	10.71
36729.75	2000	2.90	-12.71	13.04
36730.00	2000	6.16	-11.11	12.70
36730.25	2000	5.93	-7.47	9.54
36730.50	2000	8.11	-2.20	8.40
36730.75	2000	4.70	-4.91	6.80
36731.00	2000	-0.52	-8.46	8.48
36731.25	2000	-1.05	-9.41	9.47
36731.50	2000	10.83	0.39	10.84
36731.75	2000	10.74	-1.13	10.80
36732.00	2000	9.91	-5.07	11.13
36732.25	2000	6.71	-8.68	10.97
36732.50	2000	4.40	-11.77	12.57
36732.75	2000	6.95	-11.15	13.14
36733.00	2000	4.60	-11.94	12.80
36733.25	2000	2.33	-12.26	12.48
36733.50	2000	2.82	-14.48	14.75
36733.75	2000	12.19	-7.69	14.41
36734.00	2000	14.83	-4.04	15.37
36734.25	2000	9.01	-9.61	13.17
36734.50	2000	11.97	-5.10	13.01
36734.75	2000	6.47	-9.88	11.81
36735.00	2000	21.58	-11.82	24.61
36735.25	2000	17.84	-7.87	19.50
36735.50	2000	15.87	-2.43	16.05
36735.75	2000	11.35	-8.49	14.17
36736.00	2000	15.04	-5.65	16.07
36736.25	2000	11.84	-8.22	14.41
36736.50	2000	5.08	-7.08	8.71
36736.75	2000	0.71	-13.60	13.62
36737.00	2000	9.60	-14.84	17.67
36737.25	2000	9.27	-15.19	17.80
36737.50	2000	5.31	-12.88	13.93
36737.75	2000	10.94	-7.78	13.42
36738.00	2000	20.41	-4.99	21.01
36738.25	2000	18.67	-9.07	20.76
36738.50	2000	16.61	-8.57	18.69
36738.75	2000	12.16	-10.73	16.22
36739.00	2000	12.15	-6.42	13.74
36739.25	2000	14.52	-2.84	14.80
36739.50	2000	14.73	-4.45	15.39
36739.75	2000	16.80	-2.05	16.92
36740.00	2000	20.86	-0.64	20.87
36740.25	2000	20.31	4.42	20.79
36740.50	2000	17.25	7.34	18.75
36740.75	2000	16.83	6.97	18.22
36741.00	2000	13.52	6.12	14.84
36741.25	2000	10.98	1.48	11.08
36741.50	2000	6.84	-1.16	6.94
36741.75	2000	5.20	-4.42	6.82
36742.00	2000	1.40	-7.45	7.58
36742.25	2000	2.43	-6.79	7.21
36742.50	2000	4.43	-2.93	5.31
36742.75	2000	10.92	-0.19	10.92
36743.00	2000	10.99	-3.06	11.41
36743.25	2000	7.31	-2.79	7.82
36743.50	2000	-1.59	-1.20	1.99
36743.75	2000	4.42	0.76	4.48
36744.00	2000	9.20	1.57	9.33
36744.25	2000	10.47	0.47	10.48
36744.50	2000	7.24	0.65	7.27
36744.75	2000	7.95	-1.84	8.16
36745.00	2000	8.43	-4.69	9.65
36745.25	2000	6.49	-3.74	7.49
36745.50	2000	5.31	-3.52	6.37
36745.75	2000	8.51	1.63	8.66
36746.00	2000	12.68	3.66	13.20
36746.25	2000	14.74	2.67	14.98
36746.50	2000	13.87	6.86	15.47
36746.75	2000	14.00	6.02	15.24
36747.00	2000	12.48	6.64	14.14
36747.25	2000	10.23	5.76	11.74
36747.50	2000	7.73	1.94	7.97
36747.75	2000	8.07	-0.50	8.09
36748.00	2000	14.12	1.85	14.24
36748.25	2000	13.59	1.25	13.65
36748.50	2000	13.55	0.87	13.58
36748.75	2000	14.39	-1.23	14.44
36749.00	2000	14.84	-1.46	14.91
36749.25	2000	15.03	-1.13	15.07
36749.50	2000	10.49	1.19	10.56
36749.75	2000	8.90	-0.44	8.91
36750.00	2000	9.81	0.56	9.83
36750.25	2000	8.31	1.58	8.46
36750.50	2000	1.59	2.37	2.85
36750.75	2000	4.75	3.88	6.13
36751.00	2000	6.51	3.20	7.25
36751.25	2000	7.96	-0.56	7.98
36751.50	2000	8.90	-0.49	8.91
36751.75	2000	13.35	-3.53	13.81
36752.00	2000	14.93	-1.39	14.99
36752.25	2000	13.13	-0.71	13.15
36752.50	2000	17.09	-1.89	17.19
36752.75	2000	16.24	-1.74	16.33
36753.00	2000	14.60	-3.86	15.10
36753.25	2000	13.16	-6.03	14.48
36753.50	2000	14.49	-6.00	15.68
36753.75	2000	17.24	-9.21	19.55
36754.00	2000	16.09	-1.95	16.21
36754.25	2000	13.00	-7.67	15.09
36754.50	2000	17.44	0.91	17.46
36754.75	2000	13.29	-3.45	13.73
36755.00	2000	16.69	1.37	16.75
36755.25	2000	17.07	-0.46	17.08
36755.50	2000	16.94	-2.96	17.20
36755.75	2000	16.60	-8.40	18.60
36756.00	2000	19.01	-3.77	19.38
36756.25	2000	18.45	2.51	18.62
36756.50	2000	13.80	11.34	17.86
36756.75	2000	13.79	6.04	15.05
36757.00	2000	17.92	3.72	18.30
36757.25	2000	16.40	5.97	17.45
36757.50	2000	15.03	5.90	16.15
36757.75	2000	12.89	2.27	13.09
36758.00	2000	13.80	0.85	13.83
36758.25	2000	15.27	0.12	15.27
36758.50	2000	13.13	2.44	13.35
36758.75	2000	12.28	2.29	12.49
36759.00	2000	14.27	3.39	14.67
36759.25	2000	14.02	4.28	14.66
36759.50	2000	7.80	6.62	10.23
36759.75	2000	11.01	2.83	11.37
36760.00	2000	13.53	-0.57	13.54
36760.25	2000	15.02	-0.72	15.04
36760.50	2000	11.90	2.77	12.22
36760.75	2000	15.41	0.33	15.41
36761.00	2000	17.02	2.08	17.15
36761.25	2000	16.04	3.75	16.47
36761.50	2000	11.26	4.76	12.22
36761.75	2000	12.17	0.97	12.21
36762.00	2000	14.08	-1.54	14.16
36762.25	2000	12.05	0.05	12.05
36762.50	2000	7.77	1.04	7.84
36762.75	2000	9.16	-1.70	9.32
36763.00	2000	11.45	-3.58	12.00
36763.25	2000	13.33	-0.36	13.33
36763.50	2000	11.14	3.66	11.73
36763.75	2000	10.43	1.36	10.52
36764.00	2000	9.15	-0.89	9.19
36764.25	2000	8.89	1.86	9.08
36764.50	2000	6.59	7.07	9.67
36764.75	2000	9.17	4.56	10.24
36765.00	2000	10.22	4.60	11.21
36765.25	2000	9.70	3.90	10.45
36765.50	2000	7.26	-0.05	7.26
36765.75	2000	5.35	-5.88	7.95
36766.00	2000	2.94	-10.33	10.74
36766.25	2000	4.47	-8.40	9.52
36766.50	2000	5.04	-5.03	7.12
36766.75	2000	9.31	-4.79	10.47
36767.00	2000	11.43	-1.00	11.47
36767.25	2000	9.29	-0.49	9.30
36767.50	2000	6.26	-4.27	7.58
36767.75	2000	6.84	-3.67	7.76
36768.00	2000	12.28	1.02	12.32
36768.25	2000	14.83	3.90	15.33
36768.50	2000	11.47	-3.91	12.12
36768.75	2000	13.28	-9.51	16.33
36769.00	2000	12.46	-11.41	16.89
36769.25	2000	15.38	-1.25	15.43
36769.50	2000	14.22	-2.73	14.48
36769.75	2000	14.02	-5.13	14.93
36770.00	2000	11.85	-7.62	14.09
36770.25	2000	11.78	-11.62	16.55
36770.50	2000	10.51	-9.16	13.94
36770.75	2000	16.29	-3.84	16.74
36771.00	2000	10.58	-11.82	15.86
36771.25	2000	16.27	-4.26	16.82
36771.50	2000	13.65	-0.79	13.67
36771.75	2000	11.17	-5.89	12.63
36772.00	2000	14.85	-5.82	15.95
36772.25	2000	14.79	-2.52	15.00
36772.50	2000	12.73	-0.70	12.75
36772.75	2000	15.26	-2.05	15.40
36773.00	2000	17.04	-2.87	17.28
36773.25	2000	19.20	1.72	19.28
36773.50	2000	15.74	4.30	16.32
36773.75	2000	14.49	5.41	15.47
36774.00	2000	13.83	4.63	14.58
36774.25	2000	11.40	3.86	12.04
36774.50	2000	8.40	2.73	8.83
36774.75	2000	9.50	-1.34	9.59
36775.00	2000	8.65	-5.04	10.01
36775.25	2000	8.00	-1.30	8.10
36775.50	2000	-2.27	-0.78	2.40
36775.75	2000	-5.31	0.72	5.36
36776.00	2000	-11.48	3.35	11.96
36776.25	2000	-19.26	6.95	20.48
36776.50	2000	-21.51	14.94	26.19
36776.75	2000	-13.55	17.94	22.48
36777.00	2000	-4.93	14.33	15.15
36777.25	2000	-2.70	10.19	10.54
36777.50	2000	-0.77	8.78	8.81
36777.75	2000	0.73	5.38	5.43
36778.00	2000	1.02	4.40	4.52
36778.25	2000	-0.61	2.27	2.35
36778.50	2000	-5.83	1.03	5.92
36778.75	2000	-4.12	-0.26	4.13
36779.00	2000	-1.86	1.99	2.72
36779.25	2000	-1.56	2.15	2.66
36779.50	2000	-5.41	1.21	5.54
36779.75	2000	0.89	0.36	0.96
36780.00	2000	6.49	-0.47	6.51
36780.25	2000	11.26	3.39	11.76
36780.50	2000	6.96	11.69	13.61
36780.75	2000	8.23	14.35	16.54
36781.00	2000	10.07	12.37	15.95
36781.25	2000	9.71	11.34	14.93
36781.50	2000	8.75	11.85	14.73
36781.75	2000	8.62	10.23	13.38
36782.00	2000	11.90	6.91	13.76
36782.25	2000	13.43	5.50	14.51
36782.50	2000	10.79	5.41	12.07
36782.75	2000	10.17	3.74	10.84
36783.00	2000	9.95	0.18	9.95
36783.25	2000	10.51	-2.45	10.79
36783.50	2000	7.95	-4.90	9.34
36783.75	2000	8.46	-3.96	9.34
36784.00	2000	9.96	-3.82	10.67
36784.25	2000	8.05	-3.20	8.66
36784.50	2000	7.38	-2.72	7.87
36784.75	2000	8.67	-0.75	8.70
36785.00	2000	9.72	-1.86	9.90
36785.25	2000	10.84	-2.82	11.20
36785.50	2000	6.57	0.17	6.57
36785.75	2000	7.36	-2.05	7.64
36786.00	2000	9.95	-4.13	10.77
36786.25	2000	10.33	-2.56	10.64
36786.50	2000	5.48	-3.86	6.70
36786.75	2000	7.15	-5.00	8.72
36787.00	2000	6.99	-1.00	7.06
36787.25	2000	6.25	4.88	7.93
36787.50	2000	3.13	6.26	7.00
36787.75	2000	3.85	3.61	5.28
36788.00	2000	6.18	1.23	6.30
36788.25	2000	7.52	-0.63	7.55
36788.50	2000	7.09	-2.11	7.40
36788.75	2000	10.26	-0.72	10.29
36789.00	2000	11.32	-1.11	11.37
36789.25	2000	11.37	2.08	11.56
36789.50	2000	5.58	1.29	5.73
36789.75	2000	4.87	0.86	4.95
36790.00	2000	5.32	0.44	5.34
36790.25	2000	5.30	0.39	5.31
36790.50	2000	0.65	-5.70	5.74
36790.75	2000	2.58	-6.21	6.72
36791.00	2000	2.47	-7.53	7.92
36791.25	2000	0.45	-5.60	5.62
36791.50	2000	-4.61	-6.81	8.22
36791.75	2000	0.40	-5.02	5.04
36792.00	2000	4.02	-3.22	5.15
36792.25	2000	7.00	-2.14	7.32
36792.50	2000	6.01	-0.36	6.02
36792.75	2000	8.68	0.16	8.68
36793.00	2000	11.11	0.23	11.11
36793.25	2000	9.78	0.16	9.78
36793.50	2000	6.08	-3.50	7.02
36793.75	2000	3.54	-8.42	9.13
36794.00	2000	6.71	-13.09	14.71
36794.25	2000	16.82	-1.24	16.87
36794.50	2000	11.60	1.87	11.75
36794.75	2000	10.46	-9.49	14.12
36795.00	2000	16.74	-9.34	19.17
36795.25	2000	11.94	-5.17	13.01
36795.50	2000	7.27	-9.08	11.63
36795.75	2000	10.77	-8.21	13.54
36796.00	2000	18.76	0.09	18.76
36796.25	2000	17.92	3.18	18.20
36796.50	2000	13.89	4.60	14.63
36796.75	2000	12.44	6.17	13.89
36797.00	2000	11.65	7.23	13.71
36797.25	2000	8.51	5.65	10.21
36797.50	2000	4.22	2.46	4.88
36797.75	2000	7.39	0.18	7.39
36798.00	2000	8.72	-2.81	9.16
36798.25	2000	9.34	-2.45	9.66
36798.50	2000	3.29	-4.29	5.41
36798.75	2000	4.50	-4.42	6.31
36799.00	2000	7.40	-4.64	8.73
36799.25	2000	8.57	-2.32	8.88
36799.50	2000	3.52	-6.43	7.33
36799.75	2000	6.41	-3.80	7.45
36800.00	2000	9.27	1.36	9.37
36800.25	2000	10.74	0.87	10.78
36800.50	2000	9.28	0.58	9.30
36800.75	2000	9.37	-0.53	9.38
36801.00	2000	8.07	-1.64	8.23
36801.25	2000	7.38	-1.77	7.59
36801.50	2000	1.79	-4.75	5.08
36801.75	2000	3.86	-4.42	5.87
36802.00	2000	4.92	-5.64	7.48
36802.25	2000	4.22	-1.48	4.47
36802.50	2000	0.61	-1.21	1.36
36802.75	2000	2.04	-0.67	2.15
36803.00	2000	3.99	-1.76	4.36
36803.25	2000	4.23	-1.39	4.45
36803.50	2000	-0.13	-0.90	0.91
36803.75	2000	1.61	-4.90	5.16
36804.00	2000	2.24	-6.36	6.74
36804.25	2000	2.06	-7.00	7.30
36804.50	2000	-1.55	-6.90	7.07
36804.75	2000	-1.17	-8.01	8.09
36805.00	2000	1.63	-5.95	6.17
36805.25	2000	3.03	-3.92	4.95
36805.50	2000	4.93	-3.99	6.34
36805.75	2000	2.42	-9.53	9.83
36806.00	2000	6.47	-10.93	12.70
36806.25	2000	9.20	-6.65	11.35
36806.50	2000	5.73	-4.73	7.43
36806.75	2000	5.27	-6.13	8.08
36807.00	2000	5.95	-6.80	9.04
36807.25	2000	7.07	-3.11	7.72
36807.50	2000	4.19	-0.70	4.25
36807.75	2000	5.66	-2.69	6.27
36808.00	2000	6.93	-7.74	10.39
36808.25	2000	7.17	-12.79	14.66
36808.50	2000	11.09	-9.55	14.64
36808.75	2000	10.94	-3.87	11.60
36809.00	2000	6.40	-10.47	12.27
36809.25	2000	10.79	-7.63	13.22
36809.50	2000	12.34	-3.89	12.94
36809.75	2000	10.56	-7.78	13.12
36810.00	2000	14.41	-7.17	16.10
36810.25	2000	14.52	-5.51	15.53
36810.50	2000	12.46	-3.63	12.98
36810.75	2000	14.74	-5.15	15.61
36811.00	2000	15.44	-4.87	16.19
36811.25	2000	13.90	-3.69	14.38
36811.50	2000	10.90	-1.66	11.03
36811.75	2000	9.87	2.61	10.21
36812.00	2000	12.45	1.34	12.52
36812.25	2000	15.40	1.67	15.49
36812.50	2000	13.55	6.65	15.09
36812.75	2000	10.30	3.28	10.81
36813.00	2000	10.41	-4.15	11.21
36813.25	2000	13.65	-8.76	16.22
36813.50	2000	11.71	-5.89	13.11
36813.75	2000	13.60	-6.82	15.21
36814.00	2000	16.20	-8.85	18.46
36814.25	2000	15.52	-5.62	16.51
36814.50	2000	15.59	-3.71	16.03
36814.75	2000	17.92	0.87	17.94
36815.00	2000	16.66	-7.06	18.09
36815.25	2000	17.19	-6.33	18.32
36815.50	2000	17.45	-6.49	18.62
36815.75	2000	22.18	-2.16	22.28
36816.00	2000	18.57	-0.80	18.59
36816.25	2000	15.83	-2.46	16.02
36816.50	2000	13.50	-3.10	13.85
36816.75	2000	12.54	-1.25	12.60
36817.00	2000	11.36	-5.73	12.72
36817.25	2000	8.83	-7.27	11.44
36817.50	2000	15.76	-10.33	18.84
36817.75	2000	20.79	-6.79	21.87
36818.00	2000	16.82	-0.78	16.84
36818.25	2000	14.23	1.98	14.37
36818.50	2000	10.51	3.71	11.15
36818.75	2000	11.03	2.14	11.24
36819.00	2000	10.38	-1.23	10.45
36819.25	2000	9.68	-4.00	10.47
36819.50	2000	4.78	-5.61	7.37
36819.75	2000	7.92	-4.59	9.15
36820.00	2000	12.95	-1.05	12.99
36820.25	2000	15.54	-2.52	15.74
36820.50	2000	15.72	-1.35	15.78
36820.75	2000	18.88	3.89	19.28
36821.00	2000	16.35	4.13	16.86
36821.25	2000	15.33	-3.49	15.72
36821.50	2000	18.39	2.19	18.52
36821.75	2000	14.76	0.85	14.78
36822.00	2000	17.56	-2.21	17.70
36822.25	2000	16.48	-4.68	17.13
36822.50	2000	13.34	-2.91	13.65
36822.75	2000	16.82	-2.08	16.95
36823.00	2000	16.23	-0.09	16.23
36823.25	2000	13.83	-2.47	14.05
36823.50	2000	13.14	-0.45	13.15
36823.75	2000	12.78	-2.47	13.02
36824.00	2000	14.18	-3.38	14.58
36824.25	2000	12.93	-2.70	13.21
36824.50	2000	9.30	-2.50	9.63
36824.75	2000	8.81	-5.27	10.27
36825.00	2000	11.91	-1.02	11.95
36825.25	2000	14.15	1.12	14.19
36825.50	2000	17.99	0.78	18.01
36825.75	2000	15.03	9.62	17.85
36826.00	2000	12.11	8.34	14.70
36826.25	2000	9.27	7.76	12.09
36826.50	2000	2.80	9.02	9.44
36826.75	2000	5.61	4.47	7.17
36827.00	2000	11.47	1.88	11.62
36827.25	2000	12.39	7.28	14.37
36827.50	2000	4.75	3.29	5.78
36827.75	2000	5.53	4.53	7.15
36828.00	2000	9.05	4.41	10.07
36828.25	2000	11.62	6.79	13.46
36828.50	2000	5.12	5.66	7.63
36828.75	2000	6.39	3.93	7.50
36829.00	2000	11.19	1.78	11.33
36829.25	2000	11.48	1.28	11.55
36829.50	2000	6.77	-4.41	8.08
36829.75	2000	6.38	-3.47	7.26
36830.00	2000	6.16	-5.46	8.23
36830.25	2000	4.41	-2.39	5.02
36830.50	2000	1.17	-6.21	6.32
36830.75	2000	5.71	-4.89	7.52
36831.00	2000	8.98	-1.82	9.16
36831.25	2000	11.09	1.64	11.21
36831.50	2000	7.22	2.37	7.60
36831.75	2000	4.08	-0.38	4.10
36832.00	2000	3.67	-4.11	5.51
36832.25	2000	3.93	-3.44	5.22
36832.50	2000	-0.90	-5.47	5.54
36832.75	2000	-1.13	-9.53	9.60
36833.00	2000	-1.82	-10.93	11.08
36833.25	2000	-4.61	-11.58	12.46
36833.50	2000	-3.87	-13.80	14.33
36833.75	2000	0.01	-12.02	12.02
36834.00	2000	2.42	-9.61	9.91
36834.25	2000	4.08	-7.31	8.37
36834.50	2000	-0.42	-8.49	8.50
36834.75	2000	2.33	-8.40	8.72
36835.00	2000	4.21	-4.38	6.08
36835.25	2000	5.57	-4.58	7.21
36835.50	2000	5.34	-3.53	6.40
36835.75	2000	7.57	-4.86	9.00
36836.00	2000	4.70	-8.36	9.59
36836.25	2000	5.92	-9.12	10.87
36836.50	2000	4.81	-5.83	7.56
36836.75	2000	12.23	-2.84	12.56
36837.00	2000	14.85	-4.15	15.42
36837.25	2000	15.25	-3.59	15.67
36837.50	2000	11.62	-1.51	11.72
36837.75	2000	10.67	-0.80	10.70
36838.00	2000	8.92	-0.29	8.92
36838.25	2000	7.85	-3.16	8.46
36838.50	2000	4.22	-7.36	8.48
36838.75	2000	10.65	-4.92	11.73
36839.00	2000	13.44	-1.71	13.55
36839.25	2000	9.30	-0.44	9.31
36839.50	2000	0.65	-4.23	4.28
36839.75	2000	3.55	-6.80	7.67
36840.00	2000	4.60	-8.13	9.34
36840.25	2000	8.31	-6.33	10.45
36840.50	2000	1.52	-6.78	6.95
36840.75	2000	1.92	-6.56	6.84
36841.00	2000	4.02	-2.12	4.54
36841.25	2000	7.37	2.94	7.93
36841.50	2000	5.86	4.51	7.39
36841.75	2000	6.06	2.01	6.38
36842.00	2000	8.50	6.13	10.48
36842.25	2000	8.15	10.75	13.49
36842.50	2000	2.85	16.99	17.23
36842.75	2000	1.90	16.40	16.51
36843.00	2000	5.49	9.54	11.01
36843.25	2000	9.63	7.99	12.51
36843.50	2000	6.03	8.48	10.41
36843.75	2000	7.30	8.84	11.46
36844.00	2000	8.49	8.17	11.78
36844.25	2000	10.07	4.44	11.01
36844.50	2000	8.47	3.62	9.21
36844.75	2000	10.82	2.20	11.04
36845.00	2000	13.84	-1.21	13.89
36845.25	2000	15.16	-1.24	15.21
36845.50	2000	15.06	3.60	15.48
36845.75	2000	13.95	3.60	14.41
36846.00	2000	9.56	-1.07	9.62
36846.25	2000	11.07	-2.24	11.29
36846.50	2000	12.83	0.80	12.85
36846.75	2000	10.78	2.20	11.00
36847.00	2000	6.35	-0.91	6.41
36847.25	2000	7.79	-1.16	7.88
36847.50	2000	6.83	-1.37	6.97
36847.75	2000	10.42	2.20	10.65
36848.00	2000	8.10	-5.35	9.71
36848.25	2000	10.12	-7.22	12.43
36848.50	2000	5.99	2.32	6.42
36848.75	2000	7.57	5.28	9.23
36849.00	2000	16.99	2.19	17.13
36849.25	2000	16.07	5.80	17.08
36849.50	2000	9.51	3.91	10.28
36849.75	2000	7.43	1.09	7.51
36850.00	2000	10.46	-3.57	11.05
36850.25	2000	13.39	-4.62	14.16
36850.50	2000	12.38	-8.09	14.79
36850.75	2000	15.11	-3.73	15.56
36851.00	2000	15.78	1.71	15.87
36851.25	2000	15.94	1.60	16.02
36851.50	2000	15.30	2.41	15.49
36851.75	2000	17.02	1.86	17.12
36852.00	2000	13.51	-4.87	14.36
36852.25	2000	13.10	-8.90	15.84
36852.50	2000	12.58	-3.17	12.97
36852.75	2000	12.64	1.89	12.78
36853.00	2000	16.68	3.81	17.11
36853.25	2000	18.39	1.41	18.44
36853.50	2000	14.30	7.25	16.03
36853.75	2000	11.49	5.62	12.79
36854.00	2000	12.74	1.30	12.81
36854.25	2000	14.60	0.88	14.63
36854.50	2000	13.33	0.59	13.34
36854.75	2000	13.88	4.93	14.73
36855.00	2000	14.07	-0.18	14.07
36855.25	2000	12.57	-2.73	12.86
36855.50	2000	8.32	-3.27	8.94
36855.75	2000	10.14	-2.86	10.54
36856.00	2000	13.18	-2.15	13.35
36856.25	2000	17.31	-2.69	17.52
36856.50	2000	18.79	2.38	18.94
36856.75	2000	15.54	7.55	17.28
36857.00	2000	12.07	7.35	14.13
36857.25	2000	10.54	4.91	11.63
36857.50	2000	8.49	5.05	9.88
36857.75	2000	6.85	6.21	9.25
36858.00	2000	8.93	3.41	9.56
36858.25	2000	11.32	1.36	11.40
36858.50	2000	6.51	-2.14	6.85
36858.75	2000	10.47	-6.26	12.20
36859.00	2000	14.24	-1.80	14.35
36859.25	2000	10.33	-2.21	10.56
36859.50	2000	7.71	-5.03	9.21
36859.75	2000	10.47	-5.13	11.66
36860.00	2000	13.41	-6.36	14.84
36860.25	2000	9.98	-7.38	12.41
36860.50	2000	8.30	-5.88	10.17
36860.75	2000	13.25	-2.82	13.55
36861.00	2000	23.24	2.59	23.38
36861.25	2000	20.00	6.03	20.89
36861.50	2000	16.30	4.42	16.89
36861.75	2000	10.98	1.04	11.03
36862.00	2000	10.03	-4.41	10.96
36862.25	2000	13.87	-0.97	13.90
36862.50	2000	9.85	1.63	9.98
36862.75	2000	10.17	-2.34	10.44
36863.00	2000	15.64	-6.26	16.85
36863.25	2000	12.80	-5.55	13.95
36863.50	2000	10.81	-7.96	13.42
36863.75	2000	13.72	-8.72	16.26
36864.00	2000	12.25	-9.61	15.57
36864.25	2000	15.09	-7.94	17.05
36864.50	2000	14.82	-4.34	15.44
36864.75	2000	18.06	-4.55	18.62
36865.00	2000	16.44	-3.50	16.81
36865.25	2000	9.98	-6.30	11.80
36865.50	2000	7.59	-3.74	8.46
36865.75	2000	13.55	-3.94	14.11
36866.00	2000	15.24	-2.70	15.48
36866.25	2000	10.22	-5.12	11.43
36866.50	2000	9.79	-5.15	11.06
36866.75	2000	16.16	-5.74	17.15
36867.00	2000	18.06	-4.73	18.67
36867.25	2000	16.37	-2.16	16.51
36867.50	2000	10.41	1.27	10.49
36867.75	2000	8.75	2.27	9.04
36868.00	2000	5.05	2.65	5.70
36868.25	2000	9.34	0.31	9.35
36868.50	2000	1.67	0.92	1.91
36868.75	2000	1.81	4.97	5.29
36869.00	2000	7.60	5.89	9.62
36869.25	2000	7.43	1.89	7.67
36869.50	2000	0.16	-4.49	4.49
36869.75	2000	0.01	-10.97	10.97
36870.00	2000	5.22	-8.28	9.79
36870.25	2000	12.05	0.02	12.05
36870.50	2000	4.58	-3.40	5.70
36870.75	2000	12.28	-5.43	13.43
36871.00	2000	18.62	-0.92	18.64
36871.25	2000	17.83	-0.28	17.83
36871.50	2000	12.47	-0.09	12.47
36871.75	2000	6.60	-1.54	6.78
36872.00	2000	1.52	-7.01	7.17
36872.25	2000	14.33	-3.48	14.75
36872.50	2000	10.80	-2.28	11.04
36872.75	2000	13.29	-4.24	13.95
36873.00	2000	15.69	-5.39	16.59
36873.25	2000	15.01	-4.58	15.69
36873.50	2000	9.71	-3.07	10.18
36873.75	2000	12.98	-0.45	12.99
36874.00	2000	14.71	1.50	14.79
36874.25	2000	14.47	1.30	14.53
36874.50	2000	9.83	3.27	10.36
36874.75	2000	9.56	5.70	11.13
36875.00	2000	11.73	4.47	12.55
36875.25	2000	10.11	1.26	10.19
36875.50	2000	3.46	-3.64	5.02
36875.75	2000	2.99	-10.49	10.91
36876.00	2000	6.98	-15.24	16.76
36876.25	2000	13.26	-2.74	13.54
36876.50	2000	5.95	-2.30	6.38
36876.75	2000	10.74	0.68	10.76
